Uniq Id,Product Name,Category,Selling Price,About Product,Image,Num Stars,In Stock
114,Minit Fun Racer,"Jan Willem Nijman
Kitty Calis
Jukio Kallio
Dominik Johann",50,"Minit Fun Racer is an approachable arcade-style racing game that radiates charm, simplicity, and relentless fun. The game possesses an ingenious art style cast in monochrome hues, delivering engaging visuals along with retro-styled 8-bit artwork sure to lure the nostalgia-savvy gamer. Players navigate a pixelated course on a trusty scooter where they dodge traffic, outpace rivals, and take down obstacles to stack up coins, with gameplay unfolding in quick one-minute intervals-a feature working well with the games title Minit Fun Racer.

Conforming with the game’s simple mechanics are the controls one button for acceleration and another for jumping, modestly easy to master yet filled with thrilling intricacies and challenges. The procedural generation",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Minit_logo.svg/640px-Minit_logo.svg.png,4,True
115,Serious Sam Siberian Mayhem,"Timelock Studio, Croteam",40,"Serious Sam Siberian Mayhem is an intensely gratifying first-person shooter game that combines the classic elements of the Serious Sam series with an intriguing new environment, the chilling wilderness of Siberia. The game stays devoted to the originals raucous, action-packed, run-and-gun style, presenting players with a plethora of enemies to subdue. Innovative weapons and equipment, larger-than-life boss fights and over-the-top humor constitute the essential components of this thrill-packed installment. Through the utilization of impressive graphics and an efficient game engine, the exploration of icy landscapes and ancient Siberian dungeons achieves a captivating atmosphere that further enhances the fast-paced combat sequences.

The plot of Serious Sam Siberian Mayhem revolves around the central",https://upload.wikimedia.org/wikipedia/en/0/02/Serious_Sam_Siberian_Mayhem.jpg,5,True
116,Shadow Warrior 3,Flying Wild Hog,50,"Shadow Warrior 3 is a first-person shooter game developed by Flying Wild Hog and published by Devolver Digital. This epic game is the third installment in the Shadow Warrior series, throwing players once again into the shoes of the sharp-witted warrior Lo Wang. The game offers impressive mechanics, with a blend of old-school first-person shooting, modern graphics, and advanced mobility, which includes wall-running and grappling. It also retains the series signature offbeat humor and comically gory action, and introduces new elements like weapon upgrades and environmental hazards.

Shadow Warrior 3’s gameplay is packed with spectacular, adrenaline-filled battles against a legion of technologically advanced enemies and towering bosses. Each level is meticulously designed with a clever blend of linear pathways and open areas",https://upload.wikimedia.org/wikipedia/en/0/04/Shadow_Warrior_3_cover.jpg,4,True
117,Weird West,WolfEye Studios,40,"Weird West is an immersive action RPG developed by WolfEye Studios and published by Devolver Digital. The game beautifully integrates western and supernatural elements, presenting an extraordinary hybrid world where fantasy meets the wild, wild west. Players navigate this unconventional environment through a series of dynamically unfolding narratives crafted by the minds behind Dishonored and Prey, ensuring a unique gaming experience.

Gameplay focuses on exploration across five interconnected stories, where every decision shapes the world and storylines evolve with your actions. The atmospheric graphics paint a gloomy but fascinating picture of a dystopian fantasy world, filled with outcasts, bounty hunters, and other mysterious entities. Combined with a compelling storyline and plenty of RPG elements like crafting and character customization, We",https://upload.wikimedia.org/wikipedia/en/1/16/Weird_West_cover_art.jpg,5,True
118,Pathologic Classic HD,"Ice-Pick Lodge
General Arcade",30,"Pathologic Classic HD is a mystifying and atmospheric first-person horror survival game set against the chilling backdrop of a remote town succumbing to an unutterable plague. Developed and published by Ice-Pick Lodge, This remastered HD version of the original cult classic, Pathologic matrimonially blends elements of suspense, survival, role-playing and a nightmarish narrative. This captivating yet perturbing creation takes the player on a mysterious 12-day journey immersed in a dystopian world where the gravitational pull of the games grim reality and scarce resources severely affects progression and the decaying social structures.

From the perspective of three different protagonists, the town’s local healer, a cunning bachelor, and a questionable messiah, players are exposed to different",https://upload.wikimedia.org/wikipedia/en/1/18/Pathologic.jpg,5,True
119,The Red Strings Club,Deconstructeam,50,"The Red Strings Club is an engaging indie video game from developer Deconstructeam and publisher Devolver Digital. Infused with elements of cyberpunk aesthetics, this narrative experience employs strong storytelling, unique mechanically driven puzzles, and a deep emphasis on moral philosophical dilemmas. The game is centred around the premise of a world governed by a powerful corporation that seeks control over society by manipulating human emotions and desires. As players, they dive into a fascinating, beautifully pixel-art world as a bartender and underground hacker, utilising different methodologies to extract information and manipulate their customers.

Players will find themselves captivated by the intricate narrative of The Red Strings Club, filled with gripping plotlines and enriched by skillfully developed characters. Each dialog-driven interaction reveals nuanced layers about the",https://upload.wikimedia.org/wikipedia/en/2/23/The_Red_Strings_Club.png,4,True
120,Terra Nil,Free Lives,50,"Terra Nil is a fascinating and innovative reverse city-builder game developed by Free Lives. In this intriguing Indie title, you’re not establishing bustling cities, but instead, your mission is to restore a barren wasteland into a lush, vibrant ecosystem. The game challenges players to carefully manage resources and utilize various eco-friendly technologies to transform desolate and sterile landscapes into verdant utopias. The game also features a strikingly distinct and elegant visual art style, complemented by a calming and soothing soundtrack, rendering the entire gaming experience not just engaging, but also exceptionally tranquil and pleasing.

Beneath its serene ambiance, however, Terra Nil offers a series of deep and complex systems. The game begins with the purification of the wastelands soil followed by",https://upload.wikimedia.org/wikipedia/en/2/2b/Terra_Nil_gameplay_screenshot.jpg,5,True
121,Card Shark,Nerial,30,"Card Shark is a narrative-driven, role-playing card game developed by Nerial and published by Devolver Digital. Set in 18th Century France, the game draws players into a world of deceit, elegance, and risk, where you play as a cunning cardsharp climbing the societal ladder using solely your guile and a deck of cards. The stylized art design, combined with atmospheric music, perfectly embodies the games allure and historical theme.

In Card Shark, players must master a variety of classic card games, from simple games like Faro to complex ones such as Poker, while manipulating and cheating their way to victory. The game mechanics involve double-dealing, card switching, and watchful observance to detect your opponents tricks and tells.",https://upload.wikimedia.org/wikipedia/en/3/34/Card_Shark_Switch_Art.jpg,5,True
122,Hatoful Boyfriend,"PigeoNation Inc.
Mediatonic",50,"Hatoful Boyfriend is a dialogue-based game developed by PigeoNation Inc., presenting itself as a one-of-a-kind visual novel dating simulation. At first glance, the game might raise eyebrows, as the concept revolves around a human female character trying to woo and date birds in a high school setting. Yes, you heard that right - this is a bird dating simulator. Despite its seemingly absurd premise, Hatoful Boyfriend has gained a cult following due to its surprisingly deep storytelling, wrapped up in charming levels of absurdity.

In Hatoful Boyfriend, players will navigate a Japanese high school environment, albeit one thats populated by articulate avian. The storylines branch according to the players decisions and",https://upload.wikimedia.org/wikipedia/en/3/3c/Hatoful_Boyfriend_cover.jpg,5,True
123,Serious Sam 3 BFE,Croteam,50,"Serious Sam 3 BFE is a fast-paced first-person shooter game developed by Croteam and published by Devolver Digital. Set in an engaging sci-fi universe, the game serves as the prequel to the original Serious Sam The First Encounter and steps up the chaos meter by immersing players in a graphically enhanced, action-packed adventure full of monstrous enemies and explosive weaponry. The game plot is focused on the hero, Serious Sam, who is on his mission in 22nd-century Egypt to combat hordes of alien invaders of Earth.

The gameplay revolves around the principle of ""No Cover, All Man"", encouraging players to be bold and fearless, facing enemies head-on. There is an array of hefty weapons to choose from",https://upload.wikimedia.org/wikipedia/en/3/3f/Serious_Sam_3_cover.jpg,5,True
124,The Swords of Ditto,Onebitbeyond,20,"""The Swords of Ditto"" is a beguiling action-adventure RPG, crafted intricately by independent developer Onebitbeyond and published by Devolver Digital. This unique, vibrant roguelike game delivers a compact yet compelling experience taking players on a journey through a delightful realm of magic and monsters. Players are thrust into the shoes of a hero, reincarnated each time they fail in their quest, tasking them with overcoming the evil sorceress, Mormo, in a repeating cycle that lasts for a hundred years. 

The game boasts a fascinating art style that blends nostalgia-infused visuals of classic games with modern graphical flair. This synchronised with a whimsically delightful soundtrack which helps in creating a captivating gameplay atmosphere. ""The Swords",https://upload.wikimedia.org/wikipedia/en/4/48/The_Swords_of_Ditto_Cover.jpg,4,True
125,Trek to Yomi,Flying Wild Hog,20,"""Trek to Yomi"" is a highly immersive samurai action-adventure game developed by the experienced team at Leonard Menchiari and Flying Wild Hog, published by Devolver Digital. Set in feudal Japan, the game follows the story of a young swordsman, Hiroki, who, after swearing to his dying master that he will protect the town and the people he loves, embarks on an otherworldly journey beyond life and death. The narratives depth is enhanced by its beautifully cinematic black-and-white visual style, reminiscent of classic Samurai films, fully immersing the player in this intriguing period of history.

Full of intense, strategic combat, the gameplay in ""Trek to Yomi"" allows you to experience authentic Samurai confrontation. The",https://upload.wikimedia.org/wikipedia/en/4/4a/Trek_to_Yomi_cover_art.jpg,4,True
126,Sludge Life 2,"Terri Vellmann
Doseone",30,"""Sludge Life 2"" is an immersive open-world adventure video game that brings players back to the unique, grimy, and offbeat universe first introduced in its successful predecessor. Developed by Devolver Digital and Terri Vellmann, the game continues its distinctive post-industrial aesthetics, boasting vivid, grungy visuals that paint a uniquely vibrant, yet decaying landscape, taking players on an unforgettable journey through a bizarre island city filled with quirky inhabitants and unconventional happenings.

The games narrative unfolds in a non-linear fashion, encouraging exploration and interaction with the surrounding environments and characters. At its core, Sludge Life 2 is an anarchic adventure abundant with gleefully absurd humor, yet it isnt afraid to dig deep and offer",https://upload.wikimedia.org/wikipedia/en/4/4d/Sludge_Life_cover.png,4,True
127,Return to Monkey Island,Terrible Toybox,30,"""Return to Monkey Island"" is an exemplary addition to the classic point-and-click adventure genre, taking players back to the beloved world interweaved by quirky humor, intricate puzzles, and tropical locales. The protagonist, Guybrush Threepwood, brings the narrative alive with his amusing dialogue, engaging personality, and undying ambition to prove himself a mighty pirate. The game holds close to its roots with the series traditional 2D art direction, while also taking advantage of modern graphics technology to create a world that is as visually immersive as it is nostalgic.

The games puzzles are carefully woven into the narrative, demanding a blend of logic, creativity, and keen observation from players. These engaging challenges are expertly intertwined with a compelling story",https://upload.wikimedia.org/wikipedia/en/4/4f/Return-to-Monkey-Island.jpg,5,True
128,Serious Sam The Greek Encounter,Eric Ruth Games,30,"Serious Sam The Greek Encounter is a thrilling top-down action game that is a part of the Serious Sam Indie Series. The game, developed and published by Eric Ruth Games, offers players an exhilarating spin-off experience with a unique Ancient Greek setting. Players assume the ever-witty character, Serious Sam, who embarks on a journey through beautifully crafted retro-style pixel environments such as blooming orchards, formidable fortresses, and white-stone streets of Ancient Greece, taking down hordes of mythological creatures and bizarre mutants that stand in the way.

The gameplay mechanics of Serious Sam The Greek Encounter blends traditional shoot-em-up action with classic arcade-style environment navigation. Featuring a wide arsenal of iconic Serious Sam weapons, from crowd-dispersing",https://upload.wikimedia.org/wikipedia/en/5/55/Serious_Sam_logo.png,4,True
129,McPixel 3,Sos Sosowski,10,"McPixel 3 is a highly unconventional, irreverent, and frequently hilarious indie point-and-click puzzle game developed by Sos Sosowski. Following its predecessors, the third iteration of this madcap series continues to deliver its signature style of gameplay that combines rapid-fire situations with absurd solutions. Players guide the titular character, McPixel, through a wide range of scenarios best described as a blend between MacGyver and Monty Python. Each level is a mini-game of sorts, where players have only twenty seconds to figure out how to prevent everything from exploding.

The true heart of McPixel 3 lies in its humor, which draws strongly from the absurd and often veers into the surreal. The puzzles are nonsensical at best.",https://upload.wikimedia.org/wikipedia/en/5/56/McPixel_3_cover_art_Steam.png,4,True
130,Duke Nukem 3D Megaton Edition,"3D Realms
General Arcade",60,"Duke Nukem 3D Megaton Edition is a feature-loaded update of the original Duke Nukem 3D, an irreverent sci-fi first-person shooter that was released back in 1996. Developed by Devolver Digital, the Megaton Edition offers a lavish tribute to this classic game, breathing new life into Dukes world through a combination of the original game, the Plasma Pak, and the Duke Xtreme extensions. This edition also incorporates a brilliantly remastered version of the Atomic Edition and comes complete with eight-player online co-op and deathmatch modes, which just adds to the nostalgic charm of this treasured classic.

The main allure of Duke Nukem 3D Megaton Edition,",https://upload.wikimedia.org/wikipedia/en/6/61/Duke_Nukem_3D_Coverart.png,4,True
131,Serious Sam Double D,Mommys Best Games,10,"Serious Sam Double D is an enticing, side-scrolling shooter game launched by the Mommys Best Games team in 2011, as part of the Serious Sam Indie Series. The game, although it borrows the motif and some characters from the parent franchise Serious Sam, offers an entirely unique and quirkier gameplay experience. Major attractions in the game are its frenzied shooting sequences, ludicrous gun combinations, and time-travelling across seven distinctive periods, from Ancient Egypt to the Prehistoric times of T-Rex, all packed with rapid action and bizarre adversaries.

The games innovative Gunstacker system stands out, allowing players to stack and fire multiple guns at once, yielding an insane mix of weaponry that infuses an exciting layer",https://upload.wikimedia.org/wikipedia/en/6/63/Serious_Sam_Double_D.jpg,4,True
132,Serious Sam Double D XXL,Mommys Best Games,50,"Serious Sam Double D XXL is an outlandishly chaotic, 2D side-scrolling shooter developed by Mommys Best Games and published by Devolver Digital. The game is an upgraded version of the classic shoot em up game Serious Sam Double D and is part of the notoriously frenzied Serious Sam franchise, which is known for its relentless onslaught of enemies and tongue-in-cheek humor. In Serious Sam Double D XXL, you battle your way through absurdly large numbers of enemies and monstrous bosses in a distinctive virtual environment, from ancient Egypt and medieval times to a future Earth.

One key feature of Serious Sam Double D XXL that sets it apart from other games in the genre is its unique Gunstack",https://upload.wikimedia.org/wikipedia/en/6/63/Serious_Sam_Double_D.jpg,5,True
133,Serious Sam 4,Croteam,40,"""Serious Sam 4"" is an audacious first-person shooter game developed by Croteam and published by Devolver Digital. The game, which serves as a prequel to ""Serious Sam 3,"" stands as an iconic entry in the ""Serious Sam"" series, pioneering a frenzied, action-packed gameplay style that never fails to thrill. Players assume the role of Sam ""Serious"" Stone, an unyielding hero determined to save humanity from an extraterrestrial army helmed by the villainous Mental.

""Serious Sam 4"" amplifies the potential for mayhem with its ""Legion System,"" built to display hundreds, sometimes thousands, of enemies onscreen at once, reinforcing the series brand",https://upload.wikimedia.org/wikipedia/en/7/79/Serious_Sam_4.jpg,5,True
134,The Plucky Squire,All Possible Futures,30,"""The Plucky Squire"" is a captivating medieval-themed adventure and role-playing game where players embody the role of a young, courageous squire aspiring to become a knight. Rising from the obscurity of peasantry, every players journey unfolds through a series of trials, riddles, combat scenarios, and intricate quests while traversing the fantastical sprawling landscapes of the fictional realm. The developers, Sagacious Interactive, have crafted a detailed, immersive experience providing a unique blend of realism and myth, showcasing the harsh realities of medieval feudal society alongside fantastical elements of dragons, magic, and dark creatures.

Mechanically, this game demonstrates remarkable depth. Its combat system is remarkably polished, incorporating not only sheer power but also utilizing strategic elements, forcing players",https://upload.wikimedia.org/wikipedia/en/8/81/The_Plucky_Squire_cover_art.jpg,4,True
135,Devolver Bootleg,Doinksoft,50,"""Devolver Bootleg"" is a delightful parody game created by developers Doinksoft and published by Devolver Digital - a company well-known in the indie gaming world for its unique, innovative titles and quirky sense of humor. The game presents itself as a collection of counterfeit or ""bootleg"" versions of some of Devolver Digitals best-known games, including reverse-engineered variations of such hits as ""Enter the Gungeon"", ""Hotline Miami"", and ""Katana ZERO"". 

On a gameplay level, ""Devolver Bootleg"" is simple and straightforward, delivering bite-sized game experiences that are sure to make you chuckle. Its 8-bit graphic style and synthesized soundtracks pay homage to the retro games of bygone days, adding",https://upload.wikimedia.org/wikipedia/en/8/8c/Cover_of_Devolver_Bootleg.jpg,4,True
136,Exit the Gungeon,"Dodge Roll
Singlecore Games",10,"Exit the Gungeon is a thrilling dungeon-climbing, bullet-hell spin-off from the critically acclaimed Enter the Gungeon series, developed by Dodge Roll and published by indie-loving Devolver Digital. The game sports a charming pixel-art style and maintains the chaotic, high-octane gunplay that earned the original game a dedicated fanbase. Players are tasked with ascending a constantly evolving bullet-riddled dungeon, using an array of unlikely weapons and desperate dodging skills.

The dynamic of shifting gravity adds a new layer to the Gungeon formula, with players navigating vertical trajectories and battling waves of creatively designed enemies and overpowering bosses. A notable element of this sequel is the ‘Blessing of the Gun’ mechanic which",https://upload.wikimedia.org/wikipedia/en/a/a1/ExitTheGungeon_cover.png,5,True
137,The Talos Principle 2,Croteam,20,"The Talos Principle 2 carries forward the torch from its predecessor by providing its players with a complex yet intriguing fusion of philosophical puzzling and intelligent storytelling. Set in a wonderfully constructed world that is part ancient civilization, part high-tech landscape, this stellar first-person puzzler forces players to grapple with a plethora of challenging puzzles. The games unique diverse clue and object-based puzzle-solving techniques and mechanics, coupled with its large open-world exploration, make for a demanding but enjoyable brain-teasing gaming experience.

The narrative premise of The Talos Principle 2 is as compelling as its gameplay. It presents an intricate plot filled with philosophical conundrums and existential questions, delivered through cryptic messages and disembodied voices. Just like",https://upload.wikimedia.org/wikipedia/en/a/a3/The_Talos_Principle_2_cover_art.jpg,5,True
138,Disc Room,"Terri Vellmann
Doseone
Kitty Calis
Jan Willem Nijman",30,"Disc Room is an action-packed survival game that immerses players in a mysterious, disc-filled world of danger and discovery. Published by Devolver Digital, this game offers a peculiar blend of fast-paced agility testing gameplay and intricate puzzle elements where staying alive forms the core of the mechanics. The players must navigate through treacherous rooms filled with spinning discs of death across multiple levels. The artwork exudes a retro, comic book style aesthetic and its ominous, ambient synthesizer soundtrack completes its otherworldly charm, offering an enjoyable contrast to the frantic on-screen action.

Every level in Disc Room presents fresh challenges and various types of discs to keep the player constantly on their toes, creating intense instances of near escape. This, coupled with",https://upload.wikimedia.org/wikipedia/en/a/a9/Disc_Room_cover_art.jpg,5,True
139,The Talos Principle,Croteam,40,"""The Talos Principle"" is a thought-provoking puzzle-adventure game, developed by Croteam and published by Devolver Digital. Through a series of complex and meticulously designed puzzles, the game delves deep into philosophical and existential themes. Across multiple diverse settings - ancient ruins, medieval castles, and technological complexes - you play as an intelligent robot under the guidance of a disembodied voice, striving to understand the nature of humanity, consciousness, and the quintessence of being amidst machine logic.

The gameplay of ""The Talos Principle"" is primarily oriented around 3D puzzles, which involve manipulating lasers, pressure pads, fans, and drones to progress through each level. Wrapped in a narrative filled with philosophical dialogues and quandaries,",https://upload.wikimedia.org/wikipedia/en/a/ac/The_Talos_Principle.jpg,4,True
140,The Talos Principle VR,Croteam,50,"""The Talos Principle VR"" is an engaging puzzle game developed by Croteam, a studio widely known for its explosive Serious Sam series. This virtual reality version is a clever adaptation of the originally 2D, critically acclaimed game, ""The Talos Principle."" The VR version takes the intricate puzzle-solving gameplay to new heights, offering an incredibly immersive experience unlike its previous editions. Lost in the vast world laden with advanced technology and ancient ruins, players are given the ultimate task of solving a series of complex puzzles laced with philosophical narratives which unfolds an intriguing storyline around human consciousness and divine will.

In ""The Talos Principle VR,"" the developers have ingeniously leveraged VR technology to enhance the games overall appeal. Players will experience an added level",https://upload.wikimedia.org/wikipedia/en/a/ac/The_Talos_Principle.jpg,4,True
141,Hotline Miami 2 Wrong Number,"Dennaton Games
Abstraction Games",40,"Hotline Miami 2 Wrong Number is a fast-paced, top-down shooter developed by Dennaton Games. The sequel to the critically acclaimed Hotline Miami, the game delivers a convoluted but compelling narrative that keeps players on their toes. Set in a gritty, neon-soaked 80s Miami, Wrong Number provides a unique blend of chaotic gunfights, exhilarating melee combat, and a hypnotic synthwave soundtrack. However, its not for the faint-hearted, as it features graphic violence and intense difficulty that escalates with every level.

The story of Hotline Miami 2 is divided into multiple perspectives, from returning characters like Jacket and Richter to a host of new characters with intertwining narratives. This structure enables an exploration",https://upload.wikimedia.org/wikipedia/en/a/af/Hotline_Miami_2_cover.png,4,True
142,Serious Sam Kamikaze Attack!,Be-Rad Entertainment,30,"Serious Sam Kamikaze Attack! injects a whimsical, levity-driven twist into the iconic Serious Sam franchise. Instead of assuming the role of our brazen protagonist Serious Sam, players take on the perspective of the bomb-laden, headless aliens - the Beheaded Kamikazes - who are a notorious and memorable enemy in the series. This action-packed side scroller, developed by Be-Rad Entertainment and published by Devolver Digital, revels in its chaotic gameplay, flamboyant graphics, and absurd humor, staying true to the franchises reputation.

Serious Sam Kamikaze Attack! challenges players with non-stop action through its 40 + levels wherein the prime objective is to destroy Serious Sam, a",https://upload.wikimedia.org/wikipedia/en/b/b2/Serious_Sam_Kamikaze_Attack%21.jpg,4,True
143,Serious Sam HD The First Encounter,Croteam,20,"Serious Sam HD The First Encounter is an exhilarating first-person shooter game developed by Croteam and published by Devolver Digital. This game is a remastered version of the original ‘Serious Sam The First Encounter’ which was released in the year 2001. In this upgraded version, gamers are introduced to high-definition graphics and revamped visuals, offering a modern gaming experience while retaining the classic charm and frantic action of the original. The storyline is centered around the protagonist named Sam Serious Stone and his gallant mission to save humanity from the ruthless alien overlord, Mental, who aims to obliterate the human race.

Gameplay in Serious Sam HD The First Encounter is fast-paced and no",https://upload.wikimedia.org/wikipedia/en/b/b4/Serious_Sam_-_The_First_Encounter.jpg,5,True
144,Cult of the Lamb,Massive Monster,40,"""Cult of the Lamb"" is a whimsically dark and unique start-up simulator entwined with action-RPG elements, developed by Massive Monster, and published by Devolver Digital. The game begins with your character, a lamb, being saved from sacrifice by a mysterious stranger who imbues you with dark, eldritch power. This intriguing storyline is set in a beautifully crafted ominous realm that is brought to life with an enveloping art style, which combines charming visuals with a dreadfully eerie atmosphere.

Gameplay-wise, ""Cult of the Lamb"" is all about strategy and building a following. You, as the Lamb, need to construct and manage your own cult while exploring mysterious procedurally generated lands. You gain followers by completing tangibly",https://upload.wikimedia.org/wikipedia/en/d/d4/Cult_of_the_Lamb_Key_Art.png,5,True
145,Serious Sam The Random Encounter,Vlambeer,50,"""Serious Sam The Random Encounter"" is an intriguing fusion of classic arcade-style shooting with role-playing game RPG elements, developed by Vlambeer. As a spin-off from the much-loved Serious Sam franchise, this game diverges from the first-person shooter format, instead offering a retro-style pixel art aesthetic and innovative turn-based combat system. It challenges you to face an endless onslaught of grotesque monsters and powerful bosses from the Serious Sam universe, handling hordes of enemies in frenetic battles.

This unique RPG involves characters from the main series, including the fearless protagonist, Sam ‘Serious’ Stone. As you progress through the game, you unlock and upgrade an arsenal of outrageous weapons, allowing for strategic diversity in combat.",https://upload.wikimedia.org/wikipedia/en/d/d4/Serious_Sam_The_Random_Encounter.png,4,True
146,Shadow Warrior Classic Redux,"3D Realms
General Arcade",20,"Shadow Warrior Classic Redux is an incredible remastered edition of the original 1997 first-person shooter game, Shadow Warrior, brought to life with updated graphics and improved performance to engage audiences of the 21st century. Developed by General Arcade and published by Devolver Digital, the Redux version skillfully combines elements of classic arcade-style shooting, engaging narrative and a distinctly oriental style for a truly captivating gaming experience. The game gets you into the shoes of Lo Wang, a skilled ninja warrior, who is on a high-octane adventure to cleanse the world from evil forces using his deadly weapons and magical abilities.

The games artistic rejuvenation showcases sharper visuals, more vibrant characters, and environments that add layers to the originals sense of immersion. Besides",https://upload.wikimedia.org/wikipedia/en/d/d8/Shadow_Warrior_1997_cover.jpg,5,True
147,Serious Sam HD The Second Encounter,Croteam,60,"Serious Sam HD The Second Encounter is an enhanced remake of the original first-person shooter game developed by Croteam and published by Devolver Digital. The primary strengths of the game lie in its audacious and over-the-top action coupled with the vibrant, high-definition colour palettes that perfectly encapsulate the trademark humor and wild, challenging combat. The narrative unfolds further from the first instalment, with our titular hero, Sam ""Serious"" Stone continuing his alien blasting action against the nefarious Mental, across various time periods and exotic locations including South American jungles, medieval castles and even alien spaceships!

This game significantly improves on its predecessor with the addition of new enemies, more dynamic and thrilling weapons, and an expanded range of cooperative",https://upload.wikimedia.org/wikipedia/en/d/df/Serious_Sam_-_The_Second_Encounter.jpg,4,True
148,OlliOlli2 Welcome to Olliwood,Roll7,40,"OlliOlli2 Welcome to Olliwood builds and expands on its predecessor, OlliOlli, delivering a distinctive 2D side-scrolling skateboard game infused with tons of new improvements, slick visuals, and engaging gameplay mechanics. The game brilliantly captures the spirit of skateboarding as players kick, flip, grind, and trick their way across a broad range of diverse and beautifully crafted levels. The setting moves from generic urban spaces of the first game to a much more dynamic and vibrant Olliwood, a homage to classic Hollywood films, with levels partitioned into film sets, wild west town, and even sci-fi alien planets. 

Gameplay, while challenging, is commendably addictive, rewarding players who invest their time to master the",https://upload.wikimedia.org/wikipedia/en/e/e7/OlliOlli2_logo.jpg,5,True
149,Olija,Skeleton Crew Studio,10,"""Olija"" is a fascinating 2D action-adventure game developed by Skeleton Crew Studio and published by Devolver Digital. Presented in a retro-stylized pixel art, the game tells the story of Faraday, a shipwrecked man who finds himself trapped in the mysterious country of Terraphage. Armed with a legendary harpoon, Faraday embarks on a journey to return to his homeland, crossing paths with locals, overcoming challenging combat scenarios, and unraveling the cryptic narrative of Olija on his way.

In the game, players will appreciate the intricate Metroidvania-style of exploration blended with smooth, fast-paced combat sequences that primarily use the harpoon for striking enemies and also teleporting. This teleport",https://upload.wikimedia.org/wikipedia/en/e/ea/Olija_cover_art.jpg,4,True
150,Hotline Miami,Dennaton Games,30,"""Hotline Miami"" is an intense, fast-paced, top-down shoot-em-up video game that throws players into the heart of an enigmatic underworld in 1980s Miami. Developed by Dennaton Games and published by Devolver Digital, the game is renowned for its stylistic retro aesthetics, characterised by vibrant neon colors and pixel art design. Its a chaotic ballet of violence where the gameplay demands quick reflexes and strategic planning as the player navigates their way through a series of levels, battling hordes of enemies with an arsenal of melee and ranged weapons.

Underneath the frenetic gameplay, Hotline Miami weaves a cryptic narrative which brilliantly complements its brutal mechanics. Players step into the shoes of an anti",https://upload.wikimedia.org/wikipedia/en/f/f4/Hotline_Miami_cover.png,5,True
151,Pepper Grinder,Ahr Ech,30,"Pepper Grinder is a captivatingly whimsical action platformer video game that has beautifully integrated an inventive drill mechanic into its core gameplay. The story revolves around the protagonist, Pepper, a capable drill-wielding miner who embarks on a thrilling journey with her trusty drill, Grinder. The game designed by Ahr Ech, is an impressive amalgamation of retro-influenced pixel art aesthetics, along with smooth animation, lending it a nostalgic, cartoonish charm while playing.

The mechanics of Pepper Grinder are unique and challenging, where Pepper could drill through the fantastical subterranean landscapes teeming with puzzles, enemies, and hidden treasures. The key highlight stays with the players ability to create and manipulate the drill path that makes navigating the intricate",https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Pepper_Grinder_Cover_Art.webp/273px-Pepper_Grinder_Cover_Art.webp.png,4,True
152,Deaths Door,Acid Nerve,10,"Deaths Door is an indie action-adventure game developed by Acid Nerve and published by Devolver Digital. This game introduces players to a unique universe where they take on the role of a crow employed by the enigmatic Reaping Commission Headquarters. The overarching duty of the protagonist is to pass through Deaths Door and swing their scythe against the souls that have cheated death, all the while, unraveling a tale beyond the mundane existence of their day job. This atmospheric setting, punctuated by intricately detailed, hand-crafted zones reminiscent of a dark fairytale, brings a sense of mystery and intrigue that are both compelling and immersive.

Adding to immersive storytelling, the gameplay mechanics of Deaths Door hark back to",https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Death%27s_Door_cover.webp/316px-Death%27s_Door_cover.webp.png,5,True
153,Cosmic DJ,GL33k,10,"Cosmic DJ is a fun and quirky rhythm-based game that offers an unique perspective on music creation. This colorful and psychedelic game opens up a captivating universe filled with musical dimensions where players take on the role of a cosmic DJ, assigned with the task of repairing the harmonic energy of the universe using music. With its wild and imaginative concept, Cosmic DJ combines music, gaming, and creativity to present an unforgettable experience.

The gameplay itself involves engaging in various jam orbs, mini-games where you compose different layers of music to create your cosmic symphony. These span across six different galactic stations, each with their own unique aesthetic and sound palette. This ensures the game maintains its freshness while progressively increasing the complexity of the music making. Notably, Cosmic",https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Cosmic_DJ.webp/263px-Cosmic_DJ.webp.png,5,True
